,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,clear,thin,thick
104982,0.75212,0.72442,0.73224,0.76601,0.87792,0.92457,0.83439,0.95746,0.63993,0.1302,0.0788,0.0992,48.82,0.0,0.0,1.0
13582,0.50387,0.56582,0.98247,0.92623,0.97104,1.0125,0.91784,1.03893,0.15406,0.00035,0.74466,0.38708,40.51,0.0,0.0,1.0
157904,0.5964,0.48882,0.51706,0.5032,0.52789,0.54824,0.50259,0.55954,0.10361,0.00082,0.42796,0.3476,79.31,0.0,0.0,1.0
128655,0.41337,0.36434,0.35316,0.35609,0.63796,0.71659,0.5792,0.7582,0.01152,0.00066,0.10214,0.08599,79.06,0.0,0.0,1.0
68106,0.25475,0.25354,0.16633,0.27642,0.76049,0.87969,0.70072,0.95131,0.01161,0.00091,0.82215,0.34877,81.13,1.0,0.0,0.0
197127,0.54051,0.58339,0.66841,0.78953,0.84523,0.90476,0.77774,0.94368,0.23278,0.01952,0.37764,0.33086,54.34,0.0,0.0,1.0
183315,0.72555,0.69506,0.71098,0.75979,0.86242,0.8952,0.82639,0.91517,0.62698,0.11931,0.10149,0.12395,61.02,0.0,0.0,1.0
181848,0.80851,0.72104,0.7528,0.68672,0.72914,0.77188,0.67878,0.79268,0.0585,0.00041,0.13871,0.13577,68.49,0.0,0.0,1.0
15126,0.34055,0.39146,0.29726,0.50892,0.87531,0.89494,0.83941,0.91017,0.29632,0.00675,0.80306,0.61373,60.49,0.0,0.0,1.0
146801,0.88696,0.8056,0.84141,0.76166,0.81258,0.86638,0.7553,0.89515,0.0559,0.00044,0.06108,0.07104,65.66,0.0,0.0,1.0
49086,0.3667,0.37211,0.41289,0.56015,0.95587,0.97645,0.92399,0.99299,0.31848,0.00064,0.62793,0.44134,50.96,0.0,0.0,1.0
29241,0.76937,0.73914,0.77488,0.78036,0.80209,0.82668,0.81089,0.85757,0.48257,0.03826,0.87523,0.66909,32.34,0.0,0.0,1.0
60370,0.29033,0.37586,0.4473,0.44403,0.46434,0.48562,0.45576,0.48179,0.13593,0.00051,0.76981,0.80524,40.55,1.0,0.0,0.0
7880,0.34297,0.23961,0.23835,0.21789,0.23214,0.24414,0.20794,0.24781,0.01741,0.00105,0.20476,0.16094,83.72,0.0,0.0,1.0
142187,0.69992,0.68005,0.67929,0.71992,0.86704,0.93018,0.82045,0.97557,0.63241,0.20922,0.10554,0.13008,47.56,0.0,0.0,1.0
171165,0.81589,0.7685,0.8059,0.79578,0.81086,0.81978,0.78091,0.82283,0.40161,0.03621,0.37455,0.35919,49.67,0.0,0.0,1.0
84557,0.36528,0.67691,0.34227,0.80201,0.88973,0.95419,0.82922,0.99024,0.05079,0.00034,0.73843,0.37601,47.45,1.0,0.0,0.0
189771,0.74788,0.68437,0.72297,0.73947,0.74483,0.74697,0.74127,0.74759,0.61678,0.2007,0.43972,0.42312,67.02,0.0,0.0,1.0
28281,0.62108,0.589,0.60869,0.63652,0.7679,0.82052,0.73435,0.85983,0.41765,0.02552,0.6221,0.53042,62.89,0.0,0.0,1.0
180899,0.66936,0.65137,0.64464,0.68245,0.89424,0.96509,0.82467,1.01323,0.44351,0.07429,0.09362,0.11491,32.48,0.0,0.0,1.0
155301,0.74481,0.70158,0.73196,0.75152,0.87724,0.91908,0.84312,0.94185,0.59425,0.09482,0.07298,0.09234,57.31,0.0,0.0,1.0
99094,0.28401,0.42808,0.22712,0.59674,0.89352,0.95315,0.83641,0.98871,0.06079,0.00047,0.91854,0.43023,63.0,1.0,0.0,0.0
57368,0.27245,0.33602,0.23904,0.41564,0.92373,0.96979,0.8699,0.9961,0.1061,0.00031,0.87651,0.41088,33.56,1.0,0.0,0.0
58666,0.43751,0.45724,0.47771,0.48355,0.48936,0.49692,0.49494,0.50141,0.40689,0.07291,0.50888,0.45829,40.18,0.0,0.0,1.0
22966,0.48964,0.35315,0.40505,0.35748,0.4218,0.50796,0.40236,0.53885,0.01449,0.00126,0.38003,0.21388,84.89,0.0,0.0,1.0
45792,0.50835,0.5061,0.45754,0.68474,0.70085,0.70932,0.68172,0.71582,0.31773,0.00583,0.50515,0.34693,74.52,0.0,0.0,1.0
47543,0.32256,0.27521,0.2249,0.36151,0.53061,0.55848,0.49542,0.57435,0.05794,0.00119,0.47573,0.22021,84.41,0.0,1.0,0.0
154812,0.74488,0.70807,0.72929,0.7529,0.88079,0.93454,0.92859,0.93487,0.80231,0.16735,0.06798,0.0857,32.19,0.0,0.0,1.0
137885,0.49553,0.45913,0.466,0.51682,0.74517,0.80703,0.74347,0.82797,0.41629,0.0833,0.10413,0.12462,73.83,0.0,0.0,1.0
9401,0.6834,0.73548,0.67472,0.84519,1.07676,1.09684,1.04707,1.10927,0.47228,0.00686,0.71929,0.47641,31.84,0.0,0.0,1.0
92969,0.2917,0.40329,0.25332,0.50352,0.90051,0.96074,0.8418,0.99305,0.06256,0.00031,0.93281,0.49099,35.2,1.0,0.0,0.0
11712,0.58835,0.57087,0.53588,0.52516,0.53004,0.54933,0.53787,0.54468,0.31086,0.00726,0.64409,0.50424,53.04,0.0,0.0,1.0
76444,0.38458,0.53465,0.39533,0.72273,0.96486,0.98557,0.92696,0.99987,0.28097,0.00034,0.9511,0.60315,31.72,1.0,0.0,0.0
106979,0.45595,0.35228,0.42018,0.46118,0.47784,0.48538,0.48389,0.48925,0.4145,0.14813,0.11719,0.13535,84.68,0.0,0.0,1.0
78645,0.29564,0.29955,0.2801,0.46066,0.92921,0.95358,0.9166,0.97887,0.33702,0.00126,0.90789,0.42739,79.64,1.0,0.0,0.0
2126,0.49298,0.49764,0.72562,0.64752,0.69925,0.75515,0.64925,0.78561,0.03336,0.00057,0.67633,0.51247,71.82,0.0,0.0,1.0
177846,0.8674,0.83803,0.8646,0.9166,1.06631,1.07973,1.03214,1.08572,0.63488,0.0474,0.56964,0.50433,31.97,0.0,0.0,1.0
150408,0.64541,0.58807,0.61637,0.63855,0.73197,0.77501,0.70365,0.79988,0.45818,0.05538,0.10872,0.12846,74.34,0.0,0.0,1.0
17801,0.29968,0.31034,0.38764,0.44789,0.59697,0.78096,0.77859,0.98308,0.05619,0.00053,0.87586,0.67183,53.54,0.0,1.0,0.0
88526,0.46722,0.49106,0.5064,0.44295,0.47436,0.51352,0.44398,0.53491,0.02474,0.00024,0.67912,0.4908,41.76,0.0,1.0,0.0
44352,0.41423,0.45283,0.3855,0.56519,0.92105,0.94417,0.88494,0.96145,0.33946,0.00632,0.7513,0.44777,53.55,0.0,0.0,1.0
72727,0.52205,0.66562,0.53183,0.87577,0.91719,0.94291,0.91017,0.97185,0.33966,0.00124,0.89255,0.83134,81.03,1.0,0.0,0.0
181310,0.55679,0.46,0.49577,0.52132,0.5717,0.58963,0.55945,0.60125,0.38345,0.04586,0.40284,0.34291,80.72,0.0,0.0,1.0
169478,0.5565,0.48363,0.50952,0.52463,0.65768,0.6792,0.63345,0.69273,0.19117,0.00086,0.49813,0.40507,76.21,0.0,0.0,1.0
37421,0.55039,0.47455,0.49342,0.53872,0.56239,0.58988,0.54588,0.60871,0.28531,0.00467,0.41325,0.33507,80.09,0.0,0.0,1.0
196131,0.65346,0.68088,0.63485,0.79339,0.97406,0.98872,0.94116,0.99867,0.53186,0.16292,0.35152,0.28044,49.65,0.0,0.0,1.0
27402,0.70632,0.64454,0.68208,0.69777,0.75455,0.77289,0.73541,0.78448,0.43811,0.02512,0.58727,0.48823,69.77,0.0,0.0,1.0
158452,0.72248,0.74334,0.69992,0.77404,0.92702,1.01638,0.84661,1.06568,0.20498,0.00085,0.44526,0.31042,35.6,0.0,0.0,1.0
87764,0.35115,0.4264,0.75071,0.83229,0.90843,0.93996,0.89291,0.97186,0.24717,0.00102,0.89052,0.81736,80.53,1.0,0.0,0.0
176937,0.50698,0.39139,0.4424,0.50897,0.66405,0.67017,0.65654,0.67514,0.39353,0.00801,0.08159,0.09258,84.46,0.0,0.0,1.0
32597,0.28278,0.37073,0.23317,0.47369,1.05149,1.06356,1.02343,1.07288,0.49092,0.00676,0.82394,0.36641,36.71,0.0,1.0,0.0
43774,0.44968,0.35173,0.37106,0.40968,0.5674,0.5731,0.55423,0.57635,0.34138,0.03569,0.37931,0.26524,82.49,0.0,0.0,1.0
41508,0.39406,0.42893,0.35217,0.53507,0.85709,0.86433,0.8416,0.87059,0.45867,0.00841,0.57618,0.30148,62.86,0.0,0.0,1.0
43287,0.34016,0.30537,0.25397,0.32599,0.57832,0.62323,0.5328,0.64633,0.02857,0.00073,0.47537,0.18564,78.34,0.0,0.0,1.0
182338,0.59286,0.56051,0.69341,0.77295,0.81392,0.8605,0.76865,0.88943,0.41408,0.02473,0.08327,0.10284,65.87,0.0,0.0,1.0
146805,0.65575,0.67342,0.63778,0.7602,0.87633,0.93232,0.81848,0.96844,0.45538,0.05019,0.08983,0.10964,51.26,0.0,0.0,1.0
18911,0.30101,0.33191,0.27023,0.4325,0.96083,0.96602,0.95468,0.97172,0.68131,0.06348,0.66992,0.37221,52.69,0.0,0.0,1.0
55736,0.20153,0.27903,0.17024,0.41719,0.98207,0.98911,0.97693,0.99659,0.69676,0.03854,0.51657,0.21003,63.71,1.0,0.0,0.0
89620,0.75023,0.61939,0.73517,0.5816,0.70192,0.84605,0.64242,0.93213,0.00906,0.00088,0.03809,0.03533,83.17,1.0,0.0,0.0
108256,0.47698,0.58455,0.86639,0.95637,0.98091,0.98849,0.96048,0.99469,0.5336,0.00892,0.10533,0.14508,51.79,0.0,0.0,1.0
134232,0.50174,0.37866,0.43691,0.48657,0.63717,0.64596,0.62687,0.65282,0.35981,0.01266,0.11627,0.12778,84.93,0.0,0.0,1.0
15540,0.97409,0.91761,0.96774,0.9865,0.99669,1.00125,0.9939,1.00635,0.77219,0.09801,0.92029,0.83594,49.08,0.0,1.0,0.0
25274,0.70885,0.67286,0.82226,0.78172,0.81113,0.85154,0.78562,0.88466,0.52712,0.07394,0.66088,0.55785,61.28,0.0,0.0,1.0
180766,0.66407,0.67429,0.63555,0.71697,0.81907,0.8723,0.76791,0.90191,0.1052,0.00032,0.60988,0.43389,59.06,0.0,0.0,1.0
46691,0.53315,0.52408,0.74802,0.74254,0.76375,0.77888,0.73567,0.78944,0.28825,0.0065,0.61184,0.43971,70.05,0.0,0.0,1.0
14624,0.57028,0.48449,0.50549,0.58637,0.61263,0.63369,0.58343,0.64703,0.16739,0.00083,0.46928,0.36647,79.86,0.0,0.0,1.0
74043,0.96831,0.90228,0.92495,0.82264,0.8847,0.9515,0.82498,0.98865,0.04988,0.00025,0.92551,0.77891,49.83,1.0,0.0,0.0
60625,0.25592,0.41808,0.2189,0.54615,0.95159,0.98072,0.91298,0.9981,0.23853,0.00034,0.81199,0.36278,35.12,1.0,0.0,0.0
57863,0.39052,0.49361,0.71136,0.73152,0.83031,0.93301,0.87313,0.99634,0.11248,0.00031,0.93977,0.83773,34.24,1.0,0.0,0.0
81538,0.21848,0.31568,0.18706,0.3915,0.90493,0.9624,0.84603,0.99396,0.06765,0.00033,0.52036,0.21121,34.34,1.0,0.0,0.0
57736,0.23177,0.26918,0.19921,0.38495,0.98355,0.98918,0.98001,0.99605,0.72143,0.05329,0.70537,0.30671,62.04,1.0,0.0,0.0
199345,0.57789,0.56248,0.59028,0.65501,0.90976,0.96725,0.84729,1.004,0.33051,0.01088,0.13731,0.14492,46.54,0.0,0.0,1.0
1038,0.28433,0.25472,0.197,0.36477,0.70539,0.71798,0.68895,0.72974,0.25849,0.00237,0.54965,0.26336,83.73,0.0,1.0,0.0
36440,0.91626,0.84922,0.90182,0.91322,0.92894,0.93733,0.91597,0.9453,0.53239,0.01446,0.60951,0.55211,56.87,0.0,0.0,1.0
44893,0.4665,0.49096,0.74412,0.7878,0.86037,0.89502,0.82737,0.86084,0.2968,0.00043,0.54602,0.41926,45.65,0.0,1.0,0.0
4169,0.5207,0.49513,0.52736,0.53904,0.54623,0.55216,0.54784,0.5586,0.389,0.03236,0.46648,0.3543,44.36,0.0,0.0,1.0
133359,0.73302,0.66463,0.71312,0.74204,0.76532,0.77714,0.74687,0.77994,0.61208,0.15696,0.10461,0.12725,72.83,0.0,0.0,1.0
190183,0.64596,0.56195,0.61391,0.64723,0.69146,0.70427,0.68455,0.71113,0.65186,0.31048,0.14011,0.16434,80.38,0.0,0.0,1.0
113733,0.69189,0.69512,0.66747,0.75988,0.8935,0.94753,0.84282,0.98322,0.6121,0.20521,0.13217,0.15392,46.55,0.0,0.0,1.0
85760,0.93802,0.8712,0.93618,0.94199,0.96531,0.98012,0.94612,0.99365,0.43182,0.00101,0.49547,0.60582,64.07,1.0,0.0,0.0
84441,0.99071,0.92809,0.96875,0.97681,0.98909,0.99522,0.97323,1.00068,0.59041,0.00909,0.04414,0.07156,41.15,1.0,0.0,0.0
64898,0.27455,0.30009,0.21553,0.46502,0.94262,0.95848,0.94927,0.97832,0.59789,0.01297,0.90818,0.6085,79.49,1.0,0.0,0.0
80447,0.98257,0.9201,0.96402,0.97522,0.98769,0.99371,0.97541,0.9996,0.6258,0.01768,0.95614,0.93708,49.05,1.0,0.0,0.0
194716,0.89424,0.8478,0.87384,0.88709,0.94778,0.95058,0.90711,0.94174,0.74087,0.16767,0.09833,0.11767,35.45,0.0,0.0,1.0
102029,0.58447,0.588,0.55403,0.63351,0.8374,0.90017,0.77694,0.93809,0.26342,0.00132,0.06554,0.08141,57.84,0.0,0.0,1.0
131509,0.4883,0.48795,0.45746,0.55807,0.7876,0.83552,0.74589,0.86429,0.35205,0.03204,0.0814,0.09819,69.7,0.0,0.0,1.0
193035,0.5892,0.56686,0.5864,0.78015,0.80467,0.81437,0.7814,0.82084,0.41073,0.01057,0.09997,0.11581,74.34,0.0,0.0,1.0
55470,0.2826,0.37702,0.21376,0.45365,0.81046,0.90885,0.74769,0.96754,0.01451,0.00059,0.59506,0.21387,76.39,1.0,0.0,0.0
109689,0.36782,0.42533,0.69118,0.76353,0.92513,0.98059,0.86783,1.01285,0.07759,0.0003,0.61301,0.58238,45.31,0.0,1.0,0.0
139103,0.70549,0.69567,0.6831,0.7411,0.84663,0.89164,0.79385,0.91663,0.3535,0.00234,0.06154,0.07719,57.84,0.0,0.0,1.0
137336,0.76619,0.751,0.8677,0.86909,0.92394,0.98086,0.8551,1.0188,0.4709,0.05351,0.08187,0.10247,33.74,0.0,0.0,1.0
175658,0.66511,0.62666,0.63574,0.63131,0.8482,0.92091,0.77907,0.96402,0.24786,0.00156,0.0824,0.09874,51.72,0.0,0.0,1.0
89895,0.26572,0.30735,0.21707,0.34847,0.83409,0.92653,0.77078,0.97741,0.01829,0.00036,0.84337,0.31985,67.88,1.0,0.0,0.0
18695,0.37055,0.27385,0.27355,0.33075,0.53128,0.53602,0.51192,0.53759,0.22893,0.00411,0.30321,0.1732,84.47,0.0,0.0,1.0
128782,0.79195,0.73009,0.77285,0.79479,0.86886,0.85971,0.84275,0.84468,0.70543,0.09138,0.06383,0.08022,63.64,0.0,0.0,1.0
15306,0.45069,0.41968,0.40795,0.4706,0.5943,0.64481,0.56417,0.67492,0.27025,0.01849,0.37353,0.24902,75.72,0.0,0.0,1.0
106332,0.61653,0.54138,0.58205,0.61008,0.6787,0.72821,0.67693,0.74622,0.47573,0.05129,0.08994,0.10881,78.17,0.0,0.0,1.0
123887,0.4447,0.46242,0.41321,0.51816,0.80128,0.85551,0.74936,0.88859,0.17752,0.00057,0.1079,0.12223,67.6,0.0,0.0,1.0
170615,0.61021,0.54097,0.6295,0.70632,0.75723,0.76211,0.74673,0.76561,0.62508,0.22528,0.11452,0.13646,78.19,0.0,0.0,1.0
173024,0.77715,0.75463,0.90963,0.84569,0.87504,0.91772,0.83494,0.94518,0.59556,0.12906,0.12487,0.14929,51.47,0.0,0.0,1.0
29579,0.71582,0.66387,0.69253,0.68939,0.76852,0.81955,0.73167,0.85622,0.3146,0.00972,0.58106,0.47079,63.94,0.0,0.0,1.0
97105,0.22376,0.36929,0.18493,0.48924,0.93164,0.97276,0.8792,0.997,0.12384,0.00032,0.78352,0.33366,33.02,1.0,0.0,0.0
195196,0.83576,0.79367,0.82035,0.84325,0.95786,0.96328,0.91383,0.95779,0.67281,0.06507,0.07854,0.09752,42.88,0.0,0.0,1.0
178408,0.6525,0.49412,0.57706,0.5815,0.61831,0.64878,0.60128,0.66741,0.28125,0.0052,0.08752,0.10096,84.67,0.0,0.0,1.0
161134,0.64209,0.61699,0.74469,0.76354,0.80139,0.82089,0.77192,0.83482,0.28346,0.00114,0.10505,0.12449,73.25,0.0,0.0,1.0
151343,0.64928,0.61543,0.62788,0.66754,0.80914,0.85167,0.82673,0.85052,0.63123,0.18999,0.14287,0.16749,61.59,0.0,0.0,1.0
71771,0.25396,0.33472,0.20938,0.46224,0.98165,0.98675,0.98875,0.99397,0.90149,0.39029,0.82716,0.38907,68.55,1.0,0.0,0.0
24717,0.49938,0.39564,0.41669,0.45672,0.5651,0.57745,0.54592,0.58379,0.298,0.01279,0.35259,0.2649,82.02,0.0,0.0,1.0
26410,0.67567,0.82453,0.85636,0.80025,0.83717,0.88451,0.7976,0.91827,0.5409,0.24176,0.72347,0.58319,57.55,0.0,0.0,1.0
9683,0.71294,0.68173,0.71629,0.71629,0.73208,0.74583,0.72347,0.75765,0.39687,0.00586,0.63397,0.51536,47.88,0.0,0.0,1.0
186073,0.67354,0.62731,0.64979,0.66691,0.80979,0.86932,0.77832,0.89863,0.48058,0.0331,0.07018,0.08813,62.66,0.0,0.0,1.0
181844,0.76384,0.74984,0.74972,0.84488,1.01192,1.01598,0.98176,1.01586,0.74455,0.25983,0.09582,0.11922,39.11,0.0,0.0,1.0
23425,0.46377,0.48893,0.75386,0.73913,0.76642,0.78623,0.73484,0.80179,0.28602,0.0077,0.66387,0.49255,68.43,0.0,0.0,1.0
197382,0.44742,0.39727,0.42972,0.42815,0.44313,0.45338,0.42878,0.45718,0.17858,0.0013,0.13177,0.14569,73.95,0.0,0.0,1.0
60468,0.27673,0.28801,0.2206,0.33078,0.82297,0.91461,0.76298,0.9699,0.01875,0.00057,0.87145,0.35349,75.83,1.0,0.0,0.0
70237,0.31386,0.43358,0.271,0.58828,0.96107,0.98086,0.92874,0.99617,0.3019,0.00048,0.94294,0.5403,57.16,1.0,0.0,0.0
104300,0.70558,0.555,0.66617,0.64225,0.70749,0.76175,0.66793,0.80327,0.04674,0.00155,0.05482,0.05944,84.0,0.0,1.0,0.0
65599,0.24581,0.25519,0.30422,0.32752,0.39417,0.4642,0.47012,0.58255,0.06716,0.00042,0.93399,0.82796,44.93,1.0,0.0,0.0
104205,0.37939,0.37397,0.30746,0.51652,0.58815,0.63304,0.55916,0.65984,0.08761,0.00124,0.10563,0.10387,84.89,0.0,0.0,1.0
78990,0.97197,0.90496,0.93343,0.85419,0.90804,0.96052,0.8519,0.99194,0.0814,0.00029,0.92995,0.8172,50.63,1.0,0.0,0.0
65544,0.29041,0.5366,0.21691,0.66732,0.8879,0.95105,0.82885,0.98804,0.05275,0.00039,0.8147,0.35879,59.86,1.0,0.0,0.0
193333,0.78757,0.7638,0.88557,0.88854,0.89529,0.89446,0.86962,0.88838,0.75628,0.24392,0.12748,0.14938,62.14,0.0,0.0,1.0
190700,0.64107,0.58833,0.61974,0.63071,0.63793,0.64062,0.63079,0.64197,0.47292,0.03472,0.07184,0.08976,68.26,0.0,0.0,1.0
30340,0.54848,0.4844,0.51419,0.51943,0.53327,0.54283,0.52592,0.55241,0.26094,0.00148,0.52229,0.44552,73.0,0.0,0.0,1.0
36697,0.5318,0.52025,0.52346,0.57988,0.84963,0.92662,0.89559,0.92909,0.44937,0.00398,0.6003,0.47426,51.1,0.0,0.0,1.0
93639,0.20808,0.37579,0.18911,0.53497,0.90808,0.96366,0.85349,0.99361,0.07999,0.00031,0.60977,0.24879,41.22,1.0,0.0,0.0
70678,0.32814,0.49147,0.76644,0.78101,0.88093,0.95644,0.85723,0.98818,0.09566,0.00039,0.92447,0.815,64.47,1.0,0.0,0.0
96493,0.54096,0.52237,0.50325,0.45308,0.47063,0.4928,0.43324,0.48909,0.04594,0.00031,0.41605,0.31954,32.61,0.0,1.0,0.0
187041,0.82292,0.78493,0.92565,0.88414,0.90606,0.92535,0.85738,0.93032,0.49189,0.01508,0.07173,0.08982,52.66,0.0,0.0,1.0
149965,0.8436,0.79097,0.8216,0.84873,0.89107,0.88658,0.86072,0.87374,0.79755,0.20164,0.07185,0.09041,56.87,0.0,0.0,1.0
159318,0.68047,0.6321,0.65792,0.69158,0.76877,0.80327,0.74012,0.82407,0.49379,0.03886,0.10438,0.12654,71.85,0.0,0.0,1.0
176746,0.63605,0.55767,0.58929,0.60124,0.61036,0.61489,0.60148,0.61719,0.37496,0.0135,0.43429,0.33853,73.82,0.0,0.0,1.0
146493,0.50765,0.57624,0.82882,0.89058,0.91196,0.92536,0.88455,0.93532,0.39653,0.00493,0.10533,0.13382,62.6,0.0,0.0,1.0
6105,0.46926,0.48141,0.55595,0.51032,0.51609,0.51504,0.44679,0.488,0.11207,0.00044,0.63589,0.46028,70.33,0.0,0.0,1.0
176714,0.53309,0.5221,0.51447,0.57868,1.04849,1.06023,1.00773,1.06756,0.53589,0.05178,0.14612,0.15196,33.83,0.0,0.0,1.0
28829,0.42169,0.41011,0.39189,0.43618,0.72875,0.82082,0.66788,0.87676,0.2225,0.02333,0.59675,0.29643,60.01,0.0,0.0,1.0
55137,0.24057,0.2846,0.20969,0.39899,0.98618,0.99346,0.96951,0.99997,0.56019,0.0063,0.94995,0.57082,48.51,1.0,0.0,0.0
138485,0.28168,0.44472,0.25226,0.57083,0.83745,0.91975,0.76868,0.96911,0.06517,0.00068,0.53423,0.2136,60.99,1.0,0.0,0.0
79292,0.26029,0.28462,0.18488,0.3985,0.85101,0.91705,0.81192,0.96581,0.06027,0.00094,0.83673,0.42939,80.57,1.0,0.0,0.0
34256,0.56132,0.55608,0.54446,0.65483,0.86564,0.88619,0.83433,0.90118,0.25426,0.00052,0.62642,0.45059,60.59,0.0,0.0,1.0
104772,0.42495,0.43544,0.62711,0.63952,0.69884,0.73918,0.66936,0.76382,0.22167,0.00857,0.20452,0.23255,79.41,0.0,0.0,1.0
145314,0.62991,0.55092,0.59767,0.63813,0.75671,0.75623,0.75126,0.75435,0.65987,0.19933,0.14129,0.16051,78.38,0.0,0.0,1.0
160663,0.597,0.54281,0.5573,0.64249,0.73732,0.7486,0.72378,0.75727,0.49389,0.08834,0.12941,0.1497,79.54,0.0,0.0,1.0
102599,0.47878,0.5555,0.45714,0.69725,0.91138,0.93744,0.87255,0.95634,0.31609,0.0056,0.18308,0.18696,59.85,0.0,0.0,1.0
78840,0.98264,0.90864,0.92446,0.80461,0.87302,0.94818,0.80736,0.98881,0.03312,0.00034,0.9177,0.74332,49.13,1.0,0.0,0.0
61418,0.16797,0.21277,0.12375,0.30558,0.88762,0.97525,0.94555,0.9772,0.50524,0.00274,0.66432,0.35732,63.71,1.0,0.0,0.0
189486,0.65873,0.63665,0.64599,0.68396,0.88878,0.9796,0.93413,0.99683,0.63314,0.25279,0.12453,0.15267,36.94,0.0,0.0,1.0
71679,0.26542,0.39398,0.2382,0.6123,0.98068,0.99135,0.95635,0.99999,0.44895,0.00122,0.7474,0.36584,41.82,1.0,0.0,0.0
111160,0.96402,0.89608,0.95363,0.96846,0.9813,0.98662,0.96418,0.99198,0.6797,0.26569,0.12458,0.14896,53.22,0.0,0.0,1.0
2568,0.64818,0.6833,0.85308,0.87076,0.91715,0.94353,0.87513,0.96351,0.31755,0.00903,0.80074,0.61532,54.06,0.0,0.0,1.0
92866,0.24262,0.33803,0.21532,0.46772,0.91429,0.96576,0.85785,0.99487,0.08624,0.00031,0.64225,0.28497,39.09,1.0,0.0,0.0
189435,0.71811,0.7887,0.74893,1.06049,1.08564,1.10769,1.04227,1.1197,0.5466,0.06341,0.56997,0.34956,37.5,0.0,0.0,1.0
35477,0.58212,0.5942,0.70578,0.75877,0.8271,0.90244,0.92781,1.03986,0.49757,0.04276,0.85325,0.63196,32.54,0.0,0.0,1.0
63423,0.30154,0.50502,0.34192,0.67794,0.88237,0.9511,0.81949,0.98934,0.0421,0.00038,0.86642,0.39987,53.33,1.0,0.0,0.0
126832,0.22865,0.25406,0.18545,0.28948,0.80078,0.97954,0.81767,1.02878,0.11842,0.01157,0.32017,0.15763,31.08,0.0,0.0,1.0
181949,0.77512,0.71268,0.75288,0.77987,0.80838,0.81187,0.78631,0.80685,0.65598,0.11206,0.10871,0.13188,69.64,0.0,0.0,1.0
115053,0.58541,0.53872,0.55857,0.61031,0.80334,0.81322,0.78635,0.82045,0.60104,0.24178,0.15947,0.18141,74.26,0.0,0.0,1.0
132962,0.36029,0.41355,0.33601,0.53886,0.9749,0.98036,0.97155,0.98656,0.72519,0.05556,0.45112,0.44324,58.45,0.0,0.0,1.0
76638,0.37956,0.51183,0.96346,0.97525,0.98712,0.99339,0.97664,0.99924,0.65162,0.02641,0.96326,0.71275,50.42,1.0,0.0,0.0
155207,0.93972,0.89936,0.93231,0.94464,1.00393,1.04295,0.97565,1.07734,0.65125,0.08169,0.70372,0.54961,38.01,0.0,0.0,1.0
20145,0.39767,0.40421,0.36808,0.44059,0.76937,0.84123,0.70895,0.88394,0.097,0.00033,0.60996,0.3925,60.71,0.0,0.0,1.0
116217,0.77125,0.75176,0.8989,1.00614,1.00733,1.00311,0.98812,0.99447,0.84349,0.22674,0.08771,0.10665,39.27,0.0,0.0,1.0
192423,0.88017,0.83635,0.86254,0.86523,0.91072,0.94181,0.87349,0.96082,0.68726,0.16899,0.08386,0.10538,39.79,0.0,0.0,1.0
137228,0.71873,0.66385,0.69316,0.74209,0.83457,0.83427,0.82505,0.83159,0.75185,0.31801,0.13009,0.15591,71.94,0.0,0.0,1.0
124980,0.5114,0.39934,0.45261,0.47601,0.49158,0.49825,0.48205,0.50331,0.24681,0.00188,0.06777,0.0791,83.79,0.0,0.0,1.0
187763,0.83077,0.79027,0.82884,0.8442,0.9453,0.95746,0.9053,0.95669,0.62277,0.06566,0.42925,0.3932,49.67,0.0,0.0,1.0
75421,0.28202,0.37222,0.24046,0.54269,0.98807,0.99279,0.98181,0.99845,0.71172,0.04976,0.94592,0.74862,58.33,1.0,0.0,0.0
186524,0.63852,0.62484,0.62027,0.66032,0.86906,0.95284,0.7912,1.00611,0.2742,0.04488,0.15676,0.17849,44.52,0.0,0.0,1.0
165361,0.66115,0.60674,0.75698,0.7989,0.80774,0.80907,0.80195,0.80899,0.69866,0.25105,0.15235,0.17288,75.0,0.0,0.0,1.0
103,0.72652,0.7171,0.73688,0.92001,0.93438,0.94288,0.91831,0.94863,0.54403,0.02563,0.60567,0.48276,54.43,0.0,0.0,1.0
10524,0.43106,0.39288,0.36946,0.43586,0.65272,0.67992,0.61586,0.69569,0.1023,0.00084,0.4088,0.23061,76.02,0.0,0.0,1.0
48366,0.3425,0.41442,0.30227,0.55215,0.79196,0.84296,0.73919,0.87398,0.08498,0.00057,0.75419,0.35787,63.48,0.0,0.0,1.0
60651,0.26138,0.27345,0.26073,0.40873,0.92456,0.95855,0.89392,0.98541,0.21372,0.00059,0.8619,0.49853,75.8,1.0,0.0,0.0
169174,0.71421,0.69175,0.70995,0.77292,0.96975,0.97909,0.95202,0.98545,0.55952,0.03491,0.64678,0.499,49.29,0.0,0.0,1.0
122703,0.65883,0.63651,0.63719,0.67978,0.90488,0.9456,0.8504,0.97016,0.51747,0.04696,0.0801,0.09613,49.72,0.0,0.0,1.0
